experimento	metrica	metrica2	tiempo	parametros	fecha	clase	programa	algoritmo	busqueda	estimacion	dataset_train	dataset_test	observaciones
999	4908600	0.9160039	29.41095	"num_iterations=314, init_score=0.005, bagging_fraction=1, feature_fraction=0.910012606803387, learning_rate=0.0116467092253832, min_data_in_leaf=15, num_leaves=130, lambda_l1=0.069990406669467, min_gain_to_split=0.67658968631796, max_bin=31"	20181203 212919	binaria2	lightgbm2-tune.r	lightgbm2	MBO	depende	nuevo_febrero.rds	nuevo_febrero.rds	prob_corte_binaria2=0.0306432184054758
999	4865100	0.9162756	10.91308	"num_iterations=47, init_score=0.005, bagging_fraction=1, feature_fraction=0.0508469552418851, learning_rate=0.0655383169174925, min_data_in_leaf=77, num_leaves=192, lambda_l1=0.632516226631463, min_gain_to_split=0.00383616707007216, max_bin=31"	20181203 202135	binaria2	lightgbm2-tune.r	lightgbm2	MBO	depende	nuevo_febrero.rds	nuevo_febrero.rds	prob_corte_binaria2=0.0150534954643812
999	4841700	0.921566	36.35247	"num_iterations=626, init_score=0.005, bagging_fraction=1, feature_fraction=0.493130089545084, learning_rate=0.00154562477029549, min_data_in_leaf=96, num_leaves=26, lambda_l1=0.248695358877571, min_gain_to_split=0.749364409563395, max_bin=31"	20181203 202533	binaria2	lightgbm2-tune.r	lightgbm2	MBO	depende	nuevo_febrero.rds	nuevo_febrero.rds	prob_corte_binaria2=0.0357222444669866
999	4836600	0.9159392	15.87609	"num_iterations=163, init_score=0.005, bagging_fraction=1, feature_fraction=0.906183338412842, learning_rate=0.0400619888244945, min_data_in_leaf=44, num_leaves=54, lambda_l1=0.312748249771118, min_gain_to_split=0.471436567866185, max_bin=31"	20181203 212844	binaria2	lightgbm2-tune.r	lightgbm2	MBO	depende	nuevo_febrero.rds	nuevo_febrero.rds	prob_corte_binaria2=0.0298260983477626
999	4834200	0.9188163	24.47623	"num_iterations=340, init_score=0.005, bagging_fraction=1, feature_fraction=0.474006671954769, learning_rate=0.0161493756620538, min_data_in_leaf=1, num_leaves=276, lambda_l1=0.14175477667928, min_gain_to_split=0.933014223407415, max_bin=31"	20181203 205521	binaria2	lightgbm2-tune.r	lightgbm2	MBO	depende	nuevo_febrero.rds	nuevo_febrero.rds	prob_corte_binaria2=0.028530000361035
999	4817400	0.9168642	11.25686	"num_iterations=228, init_score=0.005, bagging_fraction=1, feature_fraction=0.0822127742392637, learning_rate=0.00483104099096546, min_data_in_leaf=62, num_leaves=71, lambda_l1=0.903699676001798, min_gain_to_split=0.956875672954006, max_bin=31"	20181203 212318	binaria2	lightgbm2-tune.r	lightgbm2	MBO	depende	nuevo_febrero.rds	nuevo_febrero.rds	prob_corte_binaria2=0.0319574817528257
999	4805700	0.9196795	34.44504	"num_iterations=505, init_score=0.005, bagging_fraction=1, feature_fraction=0.103648641292078, learning_rate=0.00089453874238004, min_data_in_leaf=87, num_leaves=342, lambda_l1=0.734891861682286, min_gain_to_split=0.0384005658002207, max_bin=31"	20181203 210617	binaria2	lightgbm2-tune.r	lightgbm2	MBO	depende	nuevo_febrero.rds	nuevo_febrero.rds	prob_corte_binaria2=0.0213157725523151
999	4752000	0.9211405	53.64272	"num_iterations=449, init_score=0.005, bagging_fraction=1, feature_fraction=0.36169842117051, learning_rate=0.000760600460490842, min_data_in_leaf=39, num_leaves=499, lambda_l1=0.332695320520254, min_gain_to_split=0.634029512062424, max_bin=31"	20181203 204741	binaria2	lightgbm2-tune.r	lightgbm2	MBO	depende	nuevo_febrero.rds	nuevo_febrero.rds	prob_corte_binaria2=0.0183983926527721
999	4695600	0.9159214	27.92754	"num_iterations=255, init_score=0.005, bagging_fraction=1, feature_fraction=0.768776013694059, learning_rate=0.00303458835328745, min_data_in_leaf=52, num_leaves=209, lambda_l1=0.196878745096337, min_gain_to_split=0.360979014901775, max_bin=31"	20181203 205749	binaria2	lightgbm2-tune.r	lightgbm2	MBO	depende	nuevo_febrero.rds	nuevo_febrero.rds	prob_corte_binaria2=0.0259348274467681
999	4667700	0.9172005	129.9085	"num_iterations=1513, init_score=0.005, bagging_fraction=1, feature_fraction=0.878275146592543, learning_rate=0.000240559046167513, min_data_in_leaf=71, num_leaves=120, lambda_l1=0.58946302363403, min_gain_to_split=0.521408870480068, max_bin=31"	20181203 201333	binaria2	lightgbm2-tune.r	lightgbm2	MBO	depende	nuevo_febrero.rds	nuevo_febrero.rds	prob_corte_binaria2=0.0189920880259771
999	4479900	0.916245	15.7087	"num_iterations=135, init_score=0.005, bagging_fraction=1, feature_fraction=0.512330641415818, learning_rate=0.0377594762215657, min_data_in_leaf=52, num_leaves=210, lambda_l1=0.642067981185392, min_gain_to_split=0.55265293717717, max_bin=31"	20181203 195654	binaria2	lightgbm2-tune.r	lightgbm2	MBO	depende	nuevo_febrero.rds	nuevo_febrero.rds	prob_corte_binaria2=0.0471860366379094
999	4426200	0.9162685	15.25382	"num_iterations=163, init_score=0.005, bagging_fraction=1, feature_fraction=0.60082779134474, learning_rate=0.0393619991772409, min_data_in_leaf=15, num_leaves=205, lambda_l1=0.848962018939866, min_gain_to_split=0.633121185129442, max_bin=31"	20181203 200404	binaria2	lightgbm2-tune.r	lightgbm2	MBO	depende	nuevo_febrero.rds	nuevo_febrero.rds	prob_corte_binaria2=0.0345469738594589
999	4348500	0.9211195	18.74712	"num_iterations=233, init_score=0.005, bagging_fraction=1, feature_fraction=0.134721651363985, learning_rate=0.00766947854343536, min_data_in_leaf=36, num_leaves=272, lambda_l1=0.710924230964987, min_gain_to_split=0.150759380152782, max_bin=31"	20181203 200345	binaria2	lightgbm2-tune.r	lightgbm2	MBO	depende	nuevo_febrero.rds	nuevo_febrero.rds	prob_corte_binaria2=0.0582975221667688
999	4339200	0.9196843	95.07634	"num_iterations=902, init_score=0.005, bagging_fraction=1, feature_fraction=0.626991171413321, learning_rate=0.000176921997982636, min_data_in_leaf=98, num_leaves=374, lambda_l1=0.150363837999435, min_gain_to_split=0.891664216711521, max_bin=31"	20181203 204357	binaria2	lightgbm2-tune.r	lightgbm2	MBO	depende	nuevo_febrero.rds	nuevo_febrero.rds	prob_corte_binaria2=0.0152545165905332
999	4330500	0.912707	13.24867	"num_iterations=97, init_score=0.005, bagging_fraction=1, feature_fraction=0.642116782701175, learning_rate=0.0639503765252552, min_data_in_leaf=96, num_leaves=140, lambda_l1=0.32587473885256, min_gain_to_split=0.796205912367441, max_bin=31"	20181203 200516	binaria2	lightgbm2-tune.r	lightgbm2	MBO	depende	nuevo_febrero.rds	nuevo_febrero.rds	prob_corte_binaria2=0.0420872833719893
999	4321800	0.9051313	21.11278	"num_iterations=68, init_score=0.005, bagging_fraction=1, feature_fraction=0.887310811888476, learning_rate=0.0791536000424198, min_data_in_leaf=65, num_leaves=512, lambda_l1=0.770559967853062, min_gain_to_split=0.0197369236099933, max_bin=31"	20181203 200932	binaria2	lightgbm2-tune.r	lightgbm2	MBO	depende	nuevo_febrero.rds	nuevo_febrero.rds	prob_corte_binaria2=0.026206592207392
999	4085100	0.9144964	12.79125	"num_iterations=167, init_score=0.005, bagging_fraction=1, feature_fraction=0.780288591871171, learning_rate=0.0910871001708854, min_data_in_leaf=84, num_leaves=16, lambda_l1=0.0181781928321081, min_gain_to_split=0.0478121820072244, max_bin=31"	20181203 200608	binaria2	lightgbm2-tune.r	lightgbm2	MBO	depende	nuevo_febrero.rds	nuevo_febrero.rds	prob_corte_binaria2=0.0453014502203275
999	4035600	0.9208359	22.92469	"num_iterations=310, init_score=0.005, bagging_fraction=1, feature_fraction=0.223537102646411, learning_rate=0.0108891361434611, min_data_in_leaf=89, num_leaves=460, lambda_l1=0.21371984799459, min_gain_to_split=0.906547559699642, max_bin=31"	20181203 200808	binaria2	lightgbm2-tune.r	lightgbm2	MBO	depende	nuevo_febrero.rds	nuevo_febrero.rds	prob_corte_binaria2=0.079417242468501
999	3965100	0.9184274	14.30771	"num_iterations=121, init_score=0.005, bagging_fraction=1, feature_fraction=0.0572296456970175, learning_rate=0.0584807138740351, min_data_in_leaf=8, num_leaves=72, lambda_l1=0.307917172862549, min_gain_to_split=0.432449690240901, max_bin=31"	20181203 200908	binaria2	lightgbm2-tune.r	lightgbm2	MBO	depende	nuevo_febrero.rds	nuevo_febrero.rds	prob_corte_binaria2=0.0831712159849537
999	3881400	0.9218424	66.19602	"num_iterations=641, init_score=0.005, bagging_fraction=1, feature_fraction=0.290833947021405, learning_rate=0.000208664514099952, min_data_in_leaf=50, num_leaves=228, lambda_l1=0.545847747281262, min_gain_to_split=0.513113655285507, max_bin=31"	20181203 202643	binaria2	lightgbm2-tune.r	lightgbm2	MBO	depende	nuevo_febrero.rds	nuevo_febrero.rds	prob_corte_binaria2=0.0152126274609019
999	3791400	0.921302	11.35407	"num_iterations=115, init_score=0.005, bagging_fraction=1, feature_fraction=0.152333715578425, learning_rate=0.0562239246858683, min_data_in_leaf=75, num_leaves=246, lambda_l1=0.665462448411355, min_gain_to_split=0.966336560593585, max_bin=31"	20181203 200531	binaria2	lightgbm2-tune.r	lightgbm2	MBO	depende	nuevo_febrero.rds	nuevo_febrero.rds	prob_corte_binaria2=0.0848218981742061
999	3783300	0.9127113	12.60293	"num_iterations=87, init_score=0.005, bagging_fraction=1, feature_fraction=0.434555470269905, learning_rate=0.0757093997422739, min_data_in_leaf=48, num_leaves=156, lambda_l1=0.467917549956058, min_gain_to_split=0.362990699392477, max_bin=31"	20181203 195635	binaria2	lightgbm2-tune.r	lightgbm2	MBO	depende	nuevo_febrero.rds	nuevo_febrero.rds	prob_corte_binaria2=0.0503114747393244
999	3779100	0.9158945	14.37522	"num_iterations=141, init_score=0.005, bagging_fraction=1, feature_fraction=0.413282676390372, learning_rate=0.0498873783549893, min_data_in_leaf=78, num_leaves=313, lambda_l1=0.808017840775262, min_gain_to_split=0.470819888719624, max_bin=31"	20181203 195748	binaria2	lightgbm2-tune.r	lightgbm2	MBO	depende	nuevo_febrero.rds	nuevo_febrero.rds	prob_corte_binaria2=0.0736368514560413
999	3751500	0.9119102	13.37182	"num_iterations=74, init_score=0.005, bagging_fraction=1, feature_fraction=0.21845500716133, learning_rate=0.0844172582687212, min_data_in_leaf=34, num_leaves=376, lambda_l1=0.50480578317573, min_gain_to_split=0.258068581702121, max_bin=31"	20181203 200421	binaria2	lightgbm2-tune.r	lightgbm2	MBO	depende	nuevo_febrero.rds	nuevo_febrero.rds	prob_corte_binaria2=0.0566307250450648
999	3716700	0.9155297	25.84641	"num_iterations=188, init_score=0.005, bagging_fraction=1, feature_fraction=0.679639424893373, learning_rate=0.0194796598616189, min_data_in_leaf=56, num_leaves=131, lambda_l1=0.947343773424758, min_gain_to_split=0.218015311892876, max_bin=31"	20181203 200725	binaria2	lightgbm2-tune.r	lightgbm2	MBO	depende	nuevo_febrero.rds	nuevo_febrero.rds	prob_corte_binaria2=0.0881140946130368
999	3715500	0.9133683	17.84222	"num_iterations=212, init_score=0.005, bagging_fraction=1, feature_fraction=0.940549423575119, learning_rate=0.0301887752521517, min_data_in_leaf=42, num_leaves=441, lambda_l1=0.554343719792087, min_gain_to_split=0.531114167492238, max_bin=31"	20181203 200552	binaria2	lightgbm2-tune.r	lightgbm2	MBO	depende	nuevo_febrero.rds	nuevo_febrero.rds	prob_corte_binaria2=0.065437502513149
999	3440100	0.9157106	16.70773	"num_iterations=108, init_score=0.005, bagging_fraction=1, feature_fraction=0.474798604879678, learning_rate=0.0521737505457298, min_data_in_leaf=44, num_leaves=479, lambda_l1=0.239702301632081, min_gain_to_split=0.584393204888329, max_bin=31"	20181203 195714	binaria2	lightgbm2-tune.r	lightgbm2	MBO	depende	nuevo_febrero.rds	nuevo_febrero.rds	prob_corte_binaria2=0.0606878465993629
999	3319800	0.9138534	12.64663	"num_iterations=78, init_score=0.005, bagging_fraction=1, feature_fraction=0.374309898428952, learning_rate=0.0741644611224599, min_data_in_leaf=71, num_leaves=113, lambda_l1=0.284324198096458, min_gain_to_split=0.354654260944309, max_bin=31"	20181203 195730	binaria2	lightgbm2-tune.r	lightgbm2	MBO	depende	nuevo_febrero.rds	nuevo_febrero.rds	prob_corte_binaria2=0.0773434014185997
999	3255300	0.9118515	11.58607	"num_iterations=80, init_score=0.005, bagging_fraction=1, feature_fraction=0.749910590946924, learning_rate=0.0946425039229715, min_data_in_leaf=100, num_leaves=240, lambda_l1=0.880896218328936, min_gain_to_split=0.848951755548894, max_bin=31"	20181203 200850	binaria2	lightgbm2-tune.r	lightgbm2	MBO	depende	nuevo_febrero.rds	nuevo_febrero.rds	prob_corte_binaria2=0.0963948621616666
999	3250800	0.9159464	12.49271	"num_iterations=225, init_score=0.005, bagging_fraction=1, feature_fraction=0.0608388179648629, learning_rate=0.000879670863288178, min_data_in_leaf=16, num_leaves=381, lambda_l1=0.381944124124501, min_gain_to_split=0.63487050909549, max_bin=31"	20181203 205416	binaria2	lightgbm2-tune.r	lightgbm2	MBO	depende	nuevo_febrero.rds	nuevo_febrero.rds	prob_corte_binaria2=0.0170034123619758
999	3193500	0.9034421	12.54691	"num_iterations=57, init_score=0.005, bagging_fraction=1, feature_fraction=0.709487573604981, learning_rate=0.0878077657095024, min_data_in_leaf=24, num_leaves=334, lambda_l1=0.397715925629849, min_gain_to_split=0.960502170824579, max_bin=31"	20181203 200741	binaria2	lightgbm2-tune.r	lightgbm2	MBO	depende	nuevo_febrero.rds	nuevo_febrero.rds	prob_corte_binaria2=0.03917606830019
999	3134400	0.9126955	233.8649	"num_iterations=171, init_score=0.005, bagging_fraction=1, feature_fraction=0.542299943358687, learning_rate=0.032414563783511, min_data_in_leaf=20, num_leaves=415, lambda_l1=0.0847411226298261, min_gain_to_split=0.122330484105208, max_bin=31"	20181203 200323	binaria2	lightgbm2-tune.r	lightgbm2	MBO	depende	nuevo_febrero.rds	nuevo_febrero.rds	prob_corte_binaria2=0.0532651823294665
999	2994900	0.912697	14.02388	"num_iterations=110, init_score=0.005, bagging_fraction=1, feature_fraction=0.564155443213115, learning_rate=0.066870956369842, min_data_in_leaf=27, num_leaves=404, lambda_l1=0.60120304265625, min_gain_to_split=0.859077184577473, max_bin=31"	20181203 195541	binaria2	lightgbm2-tune.r	lightgbm2	MBO	depende	nuevo_febrero.rds	nuevo_febrero.rds	prob_corte_binaria2=0.069223078333016
999	2760900	0.9062721	16.28314	"num_iterations=83, init_score=0.005, bagging_fraction=1, feature_fraction=0.849261104908822, learning_rate=0.0990965614652461, min_data_in_leaf=30, num_leaves=82, lambda_l1=0.996625207140044, min_gain_to_split=0.0753399737545156, max_bin=31"	20181203 200440	binaria2	lightgbm2-tune.r	lightgbm2	MBO	depende	nuevo_febrero.rds	nuevo_febrero.rds	prob_corte_binaria2=0.0723708539019572
999	2702700	0.9115412	15.74889	"num_iterations=66, init_score=0.005, bagging_fraction=1, feature_fraction=0.969917059797029, learning_rate=0.0682742363058164, min_data_in_leaf=68, num_leaves=185, lambda_l1=0.168924133742361, min_gain_to_split=0.293475008203781, max_bin=31"	20181203 200459	binaria2	lightgbm2-tune.r	lightgbm2	MBO	depende	nuevo_febrero.rds	nuevo_febrero.rds	prob_corte_binaria2=0.0986597634538443
999	2689500	0.9165044	12.89937	"num_iterations=120, init_score=0.005, bagging_fraction=1, feature_fraction=0.279510114268799, learning_rate=0.0443751112458163, min_data_in_leaf=2, num_leaves=433, lambda_l1=0.726362759106061, min_gain_to_split=0.772030258967009, max_bin=31"	20181203 195804	binaria2	lightgbm2-tune.r	lightgbm2	MBO	depende	nuevo_febrero.rds	nuevo_febrero.rds	prob_corte_binaria2=0.0934709105104724
999	0	0.9157031	11.8639	"num_iterations=31, init_score=0.005, bagging_fraction=1, feature_fraction=0.234153696515523, learning_rate=8.36911788322704e-05, min_data_in_leaf=1, num_leaves=65, lambda_l1=0.536654933219341, min_gain_to_split=0.410171186453153, max_bin=31"	20181203 212719	binaria2	lightgbm2-tune.r	lightgbm2	MBO	depende	nuevo_febrero.rds	nuevo_febrero.rds	prob_corte_binaria2=0.0188948213548377
